0,552
0,312
0,870
0,218
0,309
0,853
0,119
0,716
0,297
0,782
0,691
0,148
0,888
0,329
0,975
0,849
0,093
0,555
0,332
0,992
0,949
0,695
0,168
0,005
0,031
0,183
0,100
0,602
0,611
0,664
0,982
0,891
0,344
0,063
0,380
0,279
0,672
0,029
0,175
0,052
0,314
0,883
0,298
0,790
0,739
0,434
0,605
0,627
0,763
0,576
0,459
0,752
0,513
0,079
0,472
0,833
0,999
0,992
0,954
0,725
0,352
0,114
0,682
0,090
0,538
0,230
0,377
0,262
0,574
0,447
0,680
0,082
0,491
0,943
0,660
0,962
0,771
0,628
0,770
0,622
0,735
0,407
0,442
0,652
0,912
0,475
0,849
0,093
0,558
0,350
0,101
0,605
0,628
0,770
0,623
0,737
0,424
0,543
0,255
0,532
0,193
0,160
0,963
0,776
0,659
0,954
0,723
0,340
0,043
0,256
0,536
0,217
0,301
0,806
0,835
0,009
0,056
0,335
0,008
0,051
0,303
0,820
0,920
0,518
0,106
0,637
0,821
0,928
0,570
0,421
0,528
0,169
0,013
0,078
0,467
0,803
0,820
0,918
0,506
0,036
0,213
0,279
0,676
0,055
0,331
0,988
0,928
0,568
0,410
0,463
0,777
0,663
0,976
0,854
0,125
0,753
0,517
0,101
0,604
0,622
0,732
0,393
0,355
0,131
0,786
0,714
0,282
0,691
0,148
0,890
0,342
0,049
0,294
0,765
0,590
0,538
0,225
0,351
0,103
0,621
0,725
0,349
0,093
0,555
0,331
0,987
0,925
0,549
0,294
0,765
0,587
0,522
0,133
0,798
0,787
0,724
0,344
0,066
0,397
0,380
0,282
0,692
0,149
0,896
0,377
0,263
0,580
0,479
0,877
0,261
0,564
0,383
0,296
0,777
0,659
0,955
0,729
0,376
0,256
0,534
0,203
0,217
0,299
0,795
0,767
0,604
0,627
0,760
0,561
0,367
0,200
0,198
0,189
0,135
0,813
0,878
0,267
0,605
0,627
0,763
0,578
0,466
0,794
0,766
0,598
0,591
0,545
0,271
0,629
0,774
0,644
0,863
0,179
0,072
0,429
0,577
0,462
0,771
0,624
0,742
0,449
0,695
0,169
0,012
0,069
0,415
0,492
0,953
0,720
0,318
0,907
0,442
0,653
0,917
0,503
0,019
0,115
0,692
0,153
0,918
0,508
0,049
0,297
0,779
0,677
0,060
0,360
0,159
0,952
0,710
0,260
0,558
0,349
0,096
0,576
0,458
0,750
0,501
0,005
0,032
0,189
0,134
0,806
0,833
0,999
0,992
0,951
0,708
0,249
0,492
0,955
0,727
0,364
0,185
0,110
0,659
0,955
0,732
0,392
0,352
0,114
0,683
0,096
0,573
0,439
0,637
0,821
0,924
0,545
0,269
0,615
0,691
0,149
0,892
0,350
0,101
0,609
0,653
0,919
0,512
0,072
0,434
0,604
0,623
0,735
0,412
0,470
0,821
0,924
0,543
0,256
0,535
0,212
0,272
0,630
0,782
0,693
0,159
0,955
0,730
0,381
0,287
0,721
0,327
0,961
0,764
0,587
0,520
0,120
0,721
0,323
0,940
0,640
0,842
0,051
0,305
0,829
0,974
0,842
0,051
0,308
0,847
0,082
0,491
0,944
0,662
0,971
0,826
0,956
0,738
0,429
0,572
0,429
0,575
0,448
0,689
0,134
0,805
0,829
0,974
0,842
0,050
0,299
0,796
0,775
0,650
0,900
0,400
0,399
0,392
0,354
0,121
0,728
0,366
0,196
0,176
0,057
0,343
0,060
0,359
0,155
0,930
0,581
0,489
0,934
0,602
0,610
0,658
0,949
0,694
0,166
0,997
0,981
0,887
0,319
0,916
0,499
0,991
0,947
0,685
0,108
0,649
0,893
0,358
0,150
0,899
0,392
0,352
0,109
0,654
0,925
0,549
0,297
0,780
0,678
0,071
0,424
0,544
0,262
0,569
0,415
0,492
0,954
0,724
0,345
0,067
0,403
0,418
0,511
0,064
0,386
0,315
0,888
0,326
0,957
0,745
0,467
0,803
0,817
0,904
0,423
0,540
0,241
0,444
0,664
0,985
0,907
0,445
0,670
0,019
0,116
0,697
0,180
0,081
0,485
0,911
0,464
0,784
0,706
0,233
0,400
0,402
0,409
0,455
0,731
0,385
0,307
0,843
0,058
0,350
0,100
0,601
0,607
0,644
0,864
0,183
0,096
0,575
0,450
0,697
0,184
0,104
0,621
0,728
0,368
0,210
0,259
0,551
0,307
0,843
0,055
0,332
0,992
0,950
0,700
0,199
0,196
0,176
0,055
0,331
0,988
0,926
0,553
0,319
0,913
0,480
0,882
0,289
0,734
0,404
0,427
0,561
0,368
0,208
0,250
0,502
0,013
0,079
0,473
0,840
0,038
0,228
0,368
0,208
0,249
0,493
0,957
0,740
0,440
0,642
0,851
0,106
0,636
0,815
0,893
0,358
0,145
0,872
0,230
0,377
0,264
0,585
0,508
0,046
0,273
0,638
0,830
0,982
0,893
0,356
0,134
0,805
0,828
0,967
0,803
0,815
0,892
0,354
0,125
0,752
0,512
0,074
0,444
0,667
0,001
0,008
0,050
0,302
0,811
0,866
0,198
0,186
0,114
0,684
0,106
0,637
0,823
0,937
0,620
0,718
0,310
0,861
0,169
0,013
0,077
0,459
0,755
0,530
0,179
0,073
0,436
0,616
0,695
0,168
0,006
0,037
0,222
0,332
0,995
0,969
0,813
0,880
0,278
0,670
0,022
0,132
0,789
0,735
0,410
0,458
0,748
0,490
0,942
0,655
0,929
0,572
0,432
0,593
0,556
0,336
0,018
0,105
0,631
0,787
0,720
0,320
0,919
0,513
0,080
0,480
0,881
0,288
0,730
0,382
0,293
0,756
0,536
0,215
0,289
0,734
0,406
0,434
0,604
0,626
0,756
0,536
0,214
0,286
0,715
0,292
0,749
0,496
0,976
0,857
0,142
0,850
0,103
0,617
0,702
0,210
0,258
0,549
0,294
0,767
0,601
0,606
0,633
0,801
0,804
0,823
0,940
0,640
0,838
0,029
0,174
0,041
0,248
0,489
0,934
0,602
0,614
0,681
0,088
0,527
0,162
